feature_accum_x,failure_rate
182800882388.0,0.0
183000882388.0,0.0
183200882388.0,0.0
183400882388.0,0.0
183600882388.0,0.0
183800882388.0,0.0
184000882388.0,0.0
184200882388.0,0.0
184400882388.0,0.0
184600882388.0,0.0
184800882388.0,0.0
185000882388.0,0.0
185200882388.0,0.0
185400882388.0,0.0
185600882388.0,0.0
185800882388.0,0.0
186000882388.0,0.0
186200882388.0,0.0
186400882388.0,0.0
186600882388.0,0.0
186800882388.0,0.0
187000882388.0,0.0
187200882388.0,0.0
187400882388.0,0.0
187600882388.0,0.0
187800882388.0,0.0
188000882388.0,0.0
188200882388.0,0.0
188400882388.0,0.0
188600882388.0,0.0
188800882388.0,0.0
189000882388.0,0.0
189200882388.0,0.0
189400882388.0,0.0
189600882388.0,0.0
189800882388.0,0.0
190000882388.0,0.0
190200882388.0,0.0
190400882388.0,0.0
190600882388.0,0.0
190800882388.0,0.0
191000882388.0,0.0
191200882388.0,0.0
191400882388.0,0.0
191600882388.0,0.0
191800882388.0,0.0
192000882388.0,0.0
192200882388.0,0.0
192400882388.0,0.0
192600882388.0,0.0
192800882388.0,0.0
193000882388.0,0.0
193200882388.0,0.0
193400882388.0,0.0
193600882388.0,0.0
193800882388.0,0.0
194000882388.0,0.0
194200882388.0,0.0
194400882388.0,0.0
194600882388.0,0.0
194800882388.0,0.0
195000882388.0,0.0
195200882388.0,0.0
195400882388.0,0.0
195600882388.0,0.0
195800882388.0,0.0
196000882388.0,0.0
196200882388.0,0.0
196400882388.0,0.0
196600882388.0,0.0
196800882388.0,0.0
197000882388.0,0.0
197200882388.0,0.0
197400882388.0,0.0
197600882388.0,0.0
197800882388.0,0.0
198000882388.0,0.0
198200882388.0,0.0
198400882388.0,0.0
198600882388.0,0.0
198800882388.0,0.0
199000882388.0,0.0
199200882388.0,0.0
199400882388.0,0.0
199600882388.0,0.0
199800882388.0,0.0
200000882388.0,0.0
200200882388.0,0.0
200400882388.0,0.0
200600882388.0,0.0
200800882388.0,0.0
201000882388.0,0.0
201200882388.0,0.0
201400882388.0,0.0
201600882388.0,0.0
201800882388.0,0.0
202000882388.0,0.0
202200882388.0,0.0
202400882388.0,0.0
202600882388.0,0.0
202800882388.0,0.0
203000882388.0,0.0
203200882388.0,0.0
203400882388.0,0.0
203600882388.0,0.0
203800882388.0,0.0
204000882388.0,0.0
204200882388.0,0.0
204400882388.0,0.0
204600882388.0,0.0
204800882388.0,0.0
205000882388.0,0.0
205200882388.0,0.0
205400882388.0,0.0
205600882388.0,0.0
205800882388.0,0.0
206000882388.0,0.0
206200882388.0,0.0
206400882388.0,0.0
206600882388.0,0.0
206800882388.0,0.0
207000882388.0,0.0
207200882388.0,0.0
207400882388.0,0.0
207600882388.0,0.0
207800882388.0,0.0
208000882388.0,0.0
208200882388.0,0.0
208400882388.0,0.0
208600882388.0,0.0
208800882388.0,0.0
209000882388.0,0.0
209200882388.0,0.0
209400882388.0,0.0
209600882388.0,0.0
209800882388.0,0.0
210000882388.0,0.0
210200882388.0,0.0
210400882388.0,0.0
210600882388.0,0.0
210800882388.0,0.0
211000882388.0,0.0
211200882388.0,0.0
211400882388.0,0.0
211600882388.0,0.0
211800882388.0,0.0
212000882388.0,0.0
212200882388.0,0.0
212400882388.0,0.0
212600882388.0,0.0
212800882388.0,0.0
213000882388.0,0.0
213200882388.0,0.0
213400882388.0,0.0
213600882388.0,0.0
213800882388.0,0.0
214000882388.0,0.0
214200882388.0,0.0
214400882388.0,0.0
214600882388.0,0.0
214800882388.0,0.0
215000882388.0,0.0
215200882388.0,0.0
215400882388.0,0.0
215600882388.0,0.0
215800882388.0,0.0
216000882388.0,0.0
216200882388.0,0.0
216400882388.0,0.0
216600882388.0,0.0
216800882388.0,0.0
217000882388.0,0.0
217200882388.0,0.0
217400882388.0,0.0
217600882388.0,0.0
217800882388.0,0.0
218000882388.0,0.0
218200882388.0,0.0
218400882388.0,0.0
218600882388.0,0.0
218800882388.0,0.0
219000882388.0,0.0
219200882388.0,0.0
219400882388.0,0.0
219600882388.0,0.0
219800882388.0,0.0
220000882388.0,0.0
220200882388.0,0.0
220400882388.0,0.0
220600882388.0,0.0
220800882388.0,0.0
221000882388.0,0.0
221200882388.0,0.0
221400882388.0,0.0
221600882388.0,0.0
221800882388.0,0.0
222000882388.0,0.0
222200882388.0,0.0
222400882388.0,0.0
222600882388.0,0.0
222800882388.0,0.0
223000882388.0,0.0
223200882388.0,0.0
223400882388.0,0.0
223600882388.0,0.0
223800882388.0,0.0
224000882388.0,0.0
224200882388.0,0.0
224400882388.0,0.0
224600882388.0,0.0
224800882388.0,0.0
225000882388.0,0.0
225200882388.0,0.0
225400882388.0,0.0
225600882388.0,0.0
225800882388.0,0.0
226000882388.0,0.0
226200882388.0,0.0
226400882388.0,0.0
226600882388.0,0.0
226800882388.0,0.0
227000882388.0,0.0
227200882388.0,0.0
227400882388.0,0.0
227600882388.0,0.0
227800882388.0,0.0
228000882388.0,0.0
228200882388.0,0.0
228400882388.0,0.0
228600882388.0,0.0
228800882388.0,0.0
229000882388.0,0.0
229200882388.0,0.0
229400882388.0,0.0
229600882388.0,0.0
229800882388.0,0.0
230000882388.0,0.0
230200882388.0,0.0
230400882388.0,0.0
230600882388.0,0.0
230800882388.0,0.0
231000882388.0,0.0
231200882388.0,0.0
231400882388.0,0.0
231600882388.0,0.0
231800882388.0,0.0
232000882388.0,0.0
232200882388.0,0.0
232400882388.0,0.0
232600882388.0,0.0
232800882388.0,0.0
233000882388.0,0.0
233200882388.0,0.0
233400882388.0,0.0
233600882388.0,0.0
233800882388.0,0.0
234000882388.0,0.0
234200882388.0,0.0
234400882388.0,0.0
234600882388.0,0.0
234800882388.0,0.0
235000882388.0,0.0
235200882388.0,0.0
235400882388.0,0.0
235600882388.0,0.0
235800882388.0,0.0
236000882388.0,0.0
236200882388.0,0.0
236400882388.0,0.0
236600882388.0,0.0
236800882388.0,0.0
